edad,trabajo,emarital,educacion,mora,ingresos,gastos,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
31,autoempleo,casado,secundaria,no,629.43,122.37,si,no,cellular,14,may,303,3,174,3,failure,no
30,obrero,casado,secundaria,no,449.89,62.54,si,no,cellular,14,may,566,2,-1,0,NA,si
43,obrero,casado,primaria,no,72.77,95.05,si,si,cellular,14,may,649,2,-1,0,NA,no
38,obrero,divorciado,primaria,no,-187.21,279.09,si,no,cellular,14,may,134,2,370,4,other,no
53,servicios,divorciado,secundaria,no,811.68,75.3,si,no,cellular,14,may,959,3,174,7,other,si
41,tecnico,soltero,secundaria,no,276.84,106.05,si,no,cellular,14,may,353,6,373,2,failure,no
42,servicios,casado,secundaria,no,-122.11,199.79,no,no,cellular,14,may,337,4,-1,0,NA,no
39,tecnico,soltero,secundaria,no,-61.15,56.06,si,no,cellular,14,may,93,2,349,7,failure,no
34,obrero,casado,secundaria,no,381.14,75.61,si,no,cellular,14,may,291,2,-1,0,NA,no
27,admin,soltero,secundaria,no,106.56,232.32,si,no,cellular,14,may,252,2,-1,0,NA,no
35,admin,soltero,secundaria,no,-25.16,246.29,si,no,cellular,14,may,546,3,-1,0,NA,no
47,empresario,casado,NA,no,741.68,68.2,si,si,cellular,14,may,204,2,364,3,failure,no
54,obrero,casado,secundaria,no,-62.71,231.35,si,no,cellular,14,may,152,3,370,2,failure,no
53,autoempleo,casado,primaria,no,950.55,7.49,si,no,telephone,14,may,267,4,-1,0,NA,no
34,obrero,casado,primaria,no,166.53,84.84,si,no,cellular,14,may,406,2,-1,0,NA,no
35,obrero,casado,primaria,no,2268.09,106.96,si,no,cellular,14,may,320,2,353,4,other,no
26,obrero,casado,secundaria,no,5875.99,389.38,si,no,cellular,14,may,1094,2,-1,0,NA,si
30,admin,soltero,secundaria,no,374.64,180.97,si,no,cellular,14,may,884,3,346,4,failure,si
53,retirado,casado,secundaria,no,6170.19,144.51,si,si,cellular,14,may,410,5,-1,0,NA,no
44,tecnico,casado,secundaria,no,807.13,162.51,si,no,telephone,14,may,210,2,-1,0,NA,no
56,obrero,casado,primaria,no,385.14,273.27,si,no,cellular,14,may,198,2,367,4,failure,no
35,tecnico,casado,secundaria,no,725.42,239.25,si,no,cellular,14,may,241,2,349,2,failure,no
35,manager,soltero,terciaria,no,1006.5,179.58,si,no,cellular,14,may,460,2,-1,0,NA,si
34,admin,casado,secundaria,no,197.6,52.03,si,no,telephone,14,may,604,4,366,2,other,si
55,obrero,casado,primaria,no,-160.07,257.5,si,no,telephone,14,may,427,2,364,4,failure,no
31,obrero,soltero,secundaria,no,1329.05,196.38,si,no,cellular,14,may,350,2,-1,0,NA,no
30,empresario,soltero,terciaria,no,357.12,17.29,si,no,cellular,14,may,176,2,365,4,failure,no
50,servicios,divorciado,secundaria,no,714.6,157.89,si,no,cellular,14,may,93,3,-1,0,NA,no
46,manager,divorciado,terciaria,no,24656.26,733.57,si,no,cellular,14,may,118,4,374,3,failure,no
26,admin,soltero,secundaria,no,749.76,168.64,si,no,cellular,14,may,336,2,322,3,failure,no
48,obrero,casado,secundaria,no,775.11,184.43,si,no,cellular,14,may,387,10,-1,0,NA,no
43,obrero,casado,primaria,no,-332.07,63.26,si,si,cellular,14,may,106,2,-1,0,NA,no
36,tecnico,casado,secundaria,no,-463.34,80.08,no,no,cellular,14,may,205,3,-1,0,NA,no
41,admin,divorciado,secundaria,no,847.97,30.05,si,si,cellular,14,may,135,3,363,2,failure,no
36,tecnico,casado,secundaria,no,1090.6,190.01,si,no,telephone,14,may,42,3,-1,0,NA,no
41,obrero,soltero,primaria,no,3323.35,285.16,no,no,cellular,14,may,240,3,363,4,other,no
29,tecnico,soltero,secundaria,no,49.35,219.42,si,no,cellular,14,may,512,3,-1,0,NA,no
36,manager,casado,terciaria,no,2264.18,189.8,si,no,cellular,14,may,75,3,-1,0,NA,no
43,servicios,soltero,secundaria,no,98.08,34.43,si,no,cellular,14,may,88,4,-1,0,NA,no
29,manager,casado,terciaria,no,79.82,103.94,si,no,cellular,14,may,41,2,-1,0,NA,no
59,hogar,divorciado,primaria,no,582.27,56.79,si,no,telephone,14,may,27,3,-1,0,NA,no
39,servicios,divorciado,primaria,no,8727.57,476.96,si,no,cellular,14,may,181,4,-1,0,NA,no
51,autoempleo,casado,secundaria,no,470.98,257.85,si,no,cellular,14,may,306,4,-1,0,NA,no
31,manager,casado,terciaria,no,1818.46,32.37,si,no,telephone,14,may,90,3,-1,0,NA,no
35,obrero,casado,secundaria,no,968.51,124.45,si,no,cellular,14,may,136,2,175,7,failure,no
36,obrero,casado,primaria,no,1087.6,165.99,si,no,cellular,14,may,154,2,356,8,success,no
41,admin,soltero,secundaria,no,4003.88,289.42,si,no,cellular,14,may,305,3,296,11,other,no
28,tecnico,soltero,secundaria,no,49.29,117.31,si,no,cellular,14,may,190,2,-1,0,NA,no
35,obrero,casado,secundaria,no,680.86,0.66,si,no,telephone,14,may,47,4,-1,0,NA,no
47,obrero,casado,primaria,no,-120.74,132.75,si,si,cellular,14,may,172,2,310,1,failure,no
33,autoempleo,casado,secundaria,no,98.74,110.89,si,no,cellular,14,may,170,7,-1,0,NA,no
33,servicios,casado,secundaria,no,1055.26,3.97,si,no,cellular,14,may,204,5,-1,0,NA,no
38,tecnico,divorciado,terciaria,no,1371.16,67.34,no,no,cellular,14,may,294,2,-1,0,NA,no
41,obrero,divorciado,secundaria,no,294.6,63.13,si,no,cellular,14,may,367,2,297,1,other,no
40,obrero,casado,primaria,no,2898.22,173.44,si,no,cellular,14,may,173,6,353,23,failure,no
55,admin,divorciado,secundaria,no,-204.55,183.29,si,no,cellular,14,may,62,4,352,2,failure,no
33,obrero,casado,primaria,no,213.83,216.64,si,si,telephone,14,may,113,3,367,4,other,no
33,servicios,casado,secundaria,no,276.75,137.26,si,no,cellular,14,may,629,4,-1,0,NA,si
47,admin,casado,secundaria,no,1387.46,115.33,si,no,cellular,14,may,80,4,-1,0,NA,no
41,obrero,casado,secundaria,no,430.23,161.87,si,no,cellular,14,may,90,5,-1,0,NA,no
47,obrero,soltero,primaria,no,436.67,275.13,si,no,cellular,14,may,144,3,366,1,failure,no
41,desempleado,soltero,secundaria,no,398.48,169.21,si,no,telephone,14,may,28,5,-1,0,NA,no
33,obrero,casado,secundaria,no,413.49,228.03,si,no,cellular,14,may,178,7,365,5,other,no
37,tecnico,casado,secundaria,no,1061.14,101.44,si,si,cellular,14,may,306,2,-1,0,NA,no
37,obrero,casado,primaria,no,3149.14,397.08,no,no,cellular,14,may,386,4,-1,0,NA,no
38,autoempleo,soltero,secundaria,no,733.21,285.71,si,no,cellular,14,may,114,2,-1,0,NA,no
27,servicios,soltero,secundaria,no,3404.75,147.98,si,no,cellular,14,may,493,5,-1,0,NA,no
42,obrero,casado,secundaria,no,414.39,84.52,si,no,telephone,14,may,33,7,365,7,failure,no
43,manager,casado,terciaria,no,618.38,129.26,si,no,cellular,14,may,167,4,-1,0,NA,no
57,obrero,casado,secundaria,no,90.4,98.19,si,no,cellular,14,may,125,5,-1,0,NA,no
39,obrero,casado,primaria,no,-148.18,26.96,si,no,cellular,14,may,185,10,-1,0,NA,no
28,admin,casado,secundaria,no,283.96,119.06,si,no,cellular,14,may,341,3,-1,0,NA,no
32,servicios,casado,secundaria,no,719.53,135.08,no,no,cellular,14,may,415,3,296,2,other,no
33,obrero,soltero,secundaria,no,39.63,6.88,si,no,cellular,14,may,223,2,-1,0,NA,no
32,admin,soltero,secundaria,no,124.63,111.19,si,si,cellular,14,may,908,3,344,7,other,no
31,estudiante,soltero,terciaria,no,2083.14,62.52,si,no,cellular,14,may,168,2,351,2,failure,no
39,servicios,soltero,secundaria,no,82.08,54.19,si,no,cellular,14,may,166,3,-1,0,NA,no
34,obrero,soltero,terciaria,no,178.8,129.83,no,no,cellular,14,may,67,3,-1,0,NA,no
49,obrero,casado,primaria,no,663.48,58.96,si,no,telephone,14,may,167,6,365,1,failure,no
35,obrero,casado,secundaria,no,746.63,207.57,si,no,cellular,14,may,10,5,324,27,other,no
46,obrero,casado,primaria,no,1332.77,102.22,si,no,cellular,14,may,142,3,259,17,failure,no
37,servicios,casado,secundaria,no,126.93,81.91,si,no,telephone,14,may,151,5,-1,0,NA,no
49,empresario,casado,primaria,no,235.83,9.09,si,no,cellular,14,may,384,7,-1,0,NA,no
31,servicios,casado,secundaria,no,4799.64,351.11,si,no,cellular,14,may,192,4,-1,0,NA,no
43,obrero,casado,secundaria,no,8033.56,228.31,si,no,cellular,14,may,100,2,-1,0,NA,no
48,obrero,casado,primaria,si,-11.24,293.61,si,no,cellular,14,may,212,6,-1,0,NA,no
33,tecnico,soltero,secundaria,no,1151.42,81.86,si,si,cellular,14,may,308,2,-1,0,NA,no
33,obrero,casado,secundaria,no,729.12,305.99,si,si,telephone,14,may,30,6,343,12,other,no
32,tecnico,casado,secundaria,no,421.19,103.47,si,si,cellular,14,may,54,11,-1,0,NA,no
48,obrero,casado,primaria,no,501.03,159.18,no,no,cellular,14,may,340,3,371,8,failure,no
39,obrero,soltero,secundaria,no,593.55,57.65,si,no,telephone,14,may,225,7,350,2,failure,no
42,servicios,casado,secundaria,no,227.02,59.99,si,no,telephone,14,may,346,5,372,1,other,no
30,servicios,soltero,secundaria,no,364.88,29.29,si,no,cellular,14,may,197,4,-1,0,NA,no
37,servicios,casado,secundaria,no,5046.68,387.18,si,no,cellular,14,may,290,4,356,3,other,no
32,obrero,soltero,primaria,no,117.41,25.82,si,no,cellular,14,may,72,2,-1,0,NA,no
38,autoempleo,casado,secundaria,no,293.38,265.32,si,no,cellular,14,may,115,2,175,2,failure,no
42,obrero,casado,primaria,no,258.69,24.63,si,no,telephone,14,may,382,3,371,1,failure,no
29,obrero,casado,secundaria,no,147.02,41.53,si,si,cellular,14,may,100,3,356,2,failure,no
52,manager,casado,terciaria,no,807.37,127.54,no,no,cellular,14,may,165,4,371,5,failure,no
32,estudiante,casado,terciaria,no,810.84,24.42,si,no,cellular,14,may,506,2,352,1,other,no
59,retirado,casado,terciaria,no,501.31,322.61,si,no,cellular,14,may,647,4,-1,0,NA,si
36,servicios,soltero,secundaria,no,622.74,152.57,si,no,cellular,15,may,140,3,364,2,failure,no
30,empresario,casado,primaria,no,475.15,14.77,si,no,cellular,15,may,253,4,-1,0,NA,no
35,obrero,casado,primaria,no,-126.57,89.11,si,no,cellular,15,may,195,3,359,1,failure,no
33,obrero,casado,secundaria,no,157.56,181.89,si,no,cellular,15,may,235,2,361,4,failure,no
26,admin,soltero,secundaria,no,860.42,24.54,si,no,cellular,15,may,68,2,371,1,failure,no
30,tecnico,divorciado,terciaria,no,371.57,72.95,si,no,cellular,15,may,165,3,294,5,failure,no
29,obrero,soltero,secundaria,no,657.01,99.23,si,no,cellular,15,may,133,4,-1,0,NA,no
48,tecnico,divorciado,secundaria,no,231.31,197.02,si,si,cellular,15,may,100,2,361,1,other,no
33,tecnico,soltero,secundaria,no,-191.51,98.8,si,no,cellular,15,may,49,3,-1,0,NA,no
36,tecnico,soltero,secundaria,no,161.32,134.27,si,no,cellular,15,may,676,3,-1,0,NA,si
40,tecnico,casado,terciaria,no,695.5,561.99,si,no,cellular,15,may,145,4,360,7,failure,no
40,autoempleo,casado,terciaria,no,334.6,57.11,si,no,cellular,15,may,103,6,-1,0,NA,no
30,servicios,casado,secundaria,no,701.54,243.74,si,no,cellular,15,may,69,5,-1,0,NA,no
34,servicios,soltero,secundaria,no,76.36,50.19,si,no,cellular,15,may,153,2,-1,0,NA,si
39,obrero,casado,secundaria,no,209.71,40.71,si,no,telephone,15,may,26,6,373,2,failure,no
28,empresario,casado,terciaria,no,1975.57,167.68,si,no,cellular,15,may,9,6,-1,0,NA,no
31,servicios,soltero,secundaria,no,388.56,48.31,si,no,cellular,15,may,117,5,366,7,other,no
40,admin,soltero,secundaria,no,154.15,55.54,si,no,cellular,15,may,460,3,352,6,other,no
41,autoempleo,casado,NA,no,1447.42,180.35,si,no,cellular,15,may,111,4,371,2,other,no
38,obrero,casado,primaria,no,303.65,18.97,si,no,cellular,15,may,165,2,-1,0,NA,no
48,retirado,divorciado,primaria,no,714.47,98.87,si,no,cellular,15,may,10,5,-1,0,NA,no
33,tecnico,soltero,terciaria,no,182.09,131.74,si,si,telephone,15,may,12,4,176,3,other,no
47,admin,casado,secundaria,no,533.62,134.28,no,no,cellular,15,may,113,4,-1,0,NA,no
50,obrero,casado,primaria,no,173.43,209.19,si,no,telephone,15,may,8,6,366,1,other,no
28,estudiante,soltero,secundaria,no,397.36,219.5,no,no,cellular,15,may,194,3,-1,0,NA,no
39,servicios,soltero,secundaria,no,7151.38,345.91,si,no,cellular,15,may,667,3,357,3,other,si
42,servicios,casado,secundaria,no,208,45.17,si,si,cellular,15,may,670,4,346,1,failure,si
37,obrero,casado,primaria,no,408.65,251.37,si,no,cellular,15,may,14,2,344,3,other,no
30,tecnico,soltero,secundaria,no,241.8,136.99,si,si,cellular,15,may,115,5,-1,0,NA,no
27,servicios,soltero,terciaria,si,-59.66,180.04,si,si,cellular,15,may,14,4,-1,0,NA,no
31,tecnico,soltero,secundaria,no,679.49,132.13,si,si,cellular,15,may,14,5,-1,0,NA,no
27,admin,soltero,secundaria,no,-88.23,129.92,si,no,telephone,15,may,289,8,-1,0,NA,no
57,servicios,casado,secundaria,no,581.53,63.65,si,no,telephone,15,may,10,7,360,7,failure,no
39,obrero,casado,secundaria,no,94.76,131.6,no,no,cellular,15,may,354,8,-1,0,NA,no
47,admin,casado,secundaria,no,250.53,95.75,si,no,cellular,15,may,236,4,262,7,failure,no
30,manager,soltero,terciaria,no,973.24,35.12,si,no,cellular,15,may,61,1,298,2,failure,no
42,obrero,casado,secundaria,no,785.02,145.62,si,no,cellular,15,may,306,4,365,2,failure,no
38,manager,casado,secundaria,no,10412.69,456.95,no,no,cellular,15,may,103,3,-1,0,NA,no
51,servicios,casado,secundaria,no,5963.05,216.6,si,no,cellular,15,may,172,1,-1,0,NA,no
29,servicios,casado,secundaria,no,411.3,13.01,si,no,cellular,15,may,164,1,-1,0,NA,no
30,tecnico,soltero,secundaria,si,127.79,148.01,si,no,cellular,15,may,778,5,301,1,failure,no
46,obrero,casado,primaria,no,4690.14,316.64,si,no,telephone,15,may,39,1,-1,0,NA,no
48,obrero,casado,secundaria,no,1245.67,133.01,si,si,cellular,15,may,1181,9,-1,0,NA,no
31,manager,soltero,terciaria,no,244.5,273.95,si,no,cellular,15,may,124,1,-1,0,NA,no
35,manager,soltero,terciaria,no,3071.99,166.42,si,no,cellular,15,may,162,3,-1,0,NA,no
43,obrero,casado,primaria,no,322.52,200.83,no,si,cellular,15,may,45,1,-1,0,NA,no
27,obrero,casado,primaria,no,564.56,369.05,si,no,cellular,15,may,16,6,365,6,failure,no
32,servicios,casado,secundaria,no,-509.86,50.6,no,si,cellular,15,may,233,1,353,1,failure,no
23,admin,soltero,secundaria,no,783.84,106.92,si,no,cellular,15,may,347,1,-1,0,NA,no
43,manager,casado,terciaria,no,85.98,72.81,si,no,cellular,15,may,136,1,176,1,failure,no
45,obrero,soltero,secundaria,no,701.25,122.54,si,no,cellular,15,may,133,1,-1,0,NA,no
28,obrero,casado,secundaria,no,94.93,34.76,si,no,cellular,15,may,196,1,-1,0,NA,no
60,retirado,divorciado,secundaria,no,576.19,93.08,si,no,cellular,15,may,655,2,-1,0,NA,si
35,obrero,casado,secundaria,no,339.54,110.66,si,no,cellular,15,may,452,1,345,1,other,no
36,autoempleo,soltero,terciaria,no,636.65,27.01,si,no,cellular,15,may,33,1,298,1,failure,no
31,empresario,soltero,secundaria,no,79.81,336.01,si,no,cellular,15,may,56,1,176,1,failure,no
28,tecnico,casado,secundaria,no,956.18,91.37,si,no,cellular,15,may,191,1,371,2,other,no
34,admin,casado,secundaria,no,52.23,48.46,si,no,cellular,15,may,78,2,-1,0,NA,no
30,servicios,soltero,secundaria,no,-67.21,223.11,si,no,cellular,15,may,85,1,-1,0,NA,no
28,servicios,casado,secundaria,no,544.31,25.11,si,no,cellular,15,may,274,1,319,5,failure,no
40,tecnico,soltero,secundaria,no,495.66,52.66,si,no,cellular,15,may,642,1,-1,0,NA,no
24,admin,casado,secundaria,no,278.14,23.97,si,no,cellular,15,may,73,1,-1,0,NA,no
44,obrero,soltero,primaria,no,127.67,219.57,si,no,cellular,15,may,551,1,371,2,failure,si
25,admin,casado,secundaria,no,610.76,107.64,si,no,cellular,15,may,607,1,344,4,failure,no
34,obrero,divorciado,secundaria,no,244.66,21.37,si,no,cellular,15,may,67,1,368,5,failure,no
21,obrero,casado,primaria,no,-105.26,231.32,si,si,cellular,15,may,409,1,361,3,failure,si
29,obrero,casado,secundaria,no,1016.9,205.69,si,si,cellular,15,may,382,1,-1,0,NA,si
52,obrero,divorciado,primaria,no,-44.93,52.76,si,no,cellular,15,may,7,4,340,15,other,no
34,tecnico,divorciado,terciaria,no,1397.25,297.52,si,no,cellular,15,may,239,1,-1,0,NA,no
47,obrero,divorciado,secundaria,no,1541.16,49.48,si,no,cellular,15,may,144,1,365,1,failure,no
33,obrero,soltero,primaria,no,494.75,92.41,si,no,cellular,15,may,54,4,-1,0,NA,no
41,obrero,divorciado,secundaria,no,859.73,69.95,si,no,cellular,15,may,123,1,365,1,failure,no
51,manager,casado,terciaria,no,87.28,36.91,si,no,cellular,15,may,60,1,343,7,failure,no
42,servicios,casado,secundaria,no,516.27,175.24,si,no,cellular,15,may,123,3,-1,0,NA,no
34,obrero,casado,secundaria,no,-184.69,2.06,si,no,cellular,15,may,160,1,368,4,failure,no
28,servicios,soltero,secundaria,no,161.49,153.16,si,si,cellular,15,may,270,1,-1,0,NA,no
56,servicios,soltero,secundaria,no,-23.24,36.26,si,no,cellular,15,may,311,1,368,2,failure,si
39,obrero,casado,primaria,no,99.45,86.47,si,no,cellular,15,may,259,1,-1,0,NA,no
28,tecnico,soltero,terciaria,no,644.99,26.3,si,no,cellular,15,may,300,1,-1,0,NA,no
27,obrero,casado,primaria,no,1586.93,269.76,si,no,cellular,15,may,238,1,-1,0,NA,no
30,servicios,soltero,secundaria,no,176.59,335.15,si,no,cellular,15,may,760,1,-1,0,NA,si
23,obrero,soltero,primaria,no,3270.81,90.46,si,no,cellular,15,may,224,1,352,2,failure,no
33,manager,soltero,terciaria,no,7524.47,80.33,si,no,cellular,15,may,21,8,331,29,failure,no
33,tecnico,soltero,terciaria,no,913.24,20.54,si,no,cellular,15,may,128,2,291,5,failure,no
57,manager,casado,terciaria,no,409.27,183.12,si,no,cellular,15,may,169,2,365,2,failure,no
38,servicios,casado,secundaria,no,871.34,112.01,si,no,cellular,15,may,198,1,359,1,other,no
37,obrero,casado,secundaria,no,1020.67,530.44,si,no,cellular,15,may,302,1,-1,0,NA,no
52,obrero,casado,secundaria,no,1107.73,67.79,si,si,telephone,15,may,146,4,-1,0,NA,no
51,obrero,divorciado,secundaria,no,184.31,41.53,no,no,cellular,15,may,71,3,-1,0,NA,no
25,obrero,soltero,secundaria,no,585.61,7.98,si,no,cellular,15,may,302,1,-1,0,NA,no
26,servicios,casado,secundaria,no,142.78,126.66,si,no,cellular,15,may,619,1,340,4,failure,si
34,tecnico,casado,secundaria,no,645.48,1.02,si,no,cellular,15,may,88,1,-1,0,NA,no
35,obrero,soltero,primaria,no,145.52,75.38,no,no,cellular,15,may,213,1,364,1,failure,no
49,servicios,divorciado,primaria,no,466.94,91.46,si,no,telephone,15,may,64,1,-1,0,NA,no
32,manager,casado,terciaria,no,1355.23,111.54,si,no,cellular,15,may,250,1,-1,0,NA,no
32,servicios,casado,secundaria,no,1423.45,136.13,si,si,cellular,15,may,233,1,-1,0,NA,no
31,admin,casado,secundaria,no,192.41,36.95,si,no,cellular,15,may,49,1,364,1,failure,no
39,obrero,casado,secundaria,no,1161.59,96.58,si,no,cellular,15,may,124,1,357,3,failure,no
29,obrero,casado,secundaria,no,434.29,94.26,si,no,cellular,15,may,345,1,310,7,failure,no
28,obrero,casado,secundaria,no,1413.31,190.33,si,no,cellular,15,may,242,1,-1,0,NA,no
48,manager,casado,terciaria,si,50.86,221.34,si,no,cellular,15,may,20,6,291,2,other,no
34,obrero,casado,secundaria,no,2219.06,92.56,si,no,cellular,15,may,1452,1,-1,0,NA,no
30,servicios,soltero,primaria,no,124.83,94.55,si,no,cellular,15,may,317,1,-1,0,NA,no
40,tecnico,casado,secundaria,no,267.14,215.66,si,si,cellular,15,may,16,8,351,5,failure,no
38,hogar,divorciado,terciaria,no,4409.31,146.21,no,no,cellular,15,may,67,4,175,6,failure,no
60,admin,divorciado,secundaria,no,261.87,150.43,si,no,cellular,15,may,241,1,364,1,failure,no
32,manager,soltero,terciaria,no,-207.46,101.14,si,no,cellular,15,may,250,1,-1,0,NA,no
42,obrero,soltero,primaria,no,235.89,137.35,si,no,telephone,15,may,7,4,371,5,failure,no
57,admin,divorciado,primaria,no,245.98,102.65,si,no,cellular,15,may,67,1,368,2,failure,no
34,manager,soltero,terciaria,no,11400.16,593.65,si,no,cellular,15,may,153,1,176,1,failure,no
30,obrero,casado,primaria,no,87.19,21.1,si,no,cellular,15,may,432,1,-1,0,NA,no
31,manager,soltero,terciaria,no,355.19,188.86,si,no,cellular,15,may,48,1,-1,0,NA,no
35,obrero,divorciado,secundaria,no,355.9,257.19,si,no,cellular,15,may,158,1,365,4,other,no
33,empresario,casado,secundaria,no,2066.71,53.7,si,no,cellular,15,may,72,2,178,1,failure,no
30,admin,soltero,secundaria,no,347.35,197.28,si,no,cellular,15,may,148,1,-1,0,NA,no
30,admin,soltero,secundaria,no,-60.59,228.78,no,no,cellular,15,may,377,1,-1,0,NA,no
37,obrero,divorciado,secundaria,no,35.02,256.43,si,no,cellular,15,may,169,1,352,1,failure,no
44,servicios,casado,secundaria,no,5857.95,460.19,si,si,cellular,15,may,195,1,-1,0,NA,no
24,admin,casado,secundaria,no,-29.05,248.92,si,no,cellular,15,may,217,1,-1,0,NA,no
31,autoempleo,casado,terciaria,no,1283.33,312.82,si,no,cellular,15,may,50,1,-1,0,NA,no
34,manager,soltero,terciaria,no,4810.42,326.72,si,no,cellular,15,may,160,1,277,1,failure,no
33,servicios,divorciado,secundaria,no,1214.59,71.28,si,no,cellular,15,may,612,1,177,2,failure,no
32,manager,soltero,terciaria,no,353.7,177.57,no,no,cellular,15,may,64,4,-1,0,NA,no
28,obrero,casado,secundaria,no,61.03,138.49,si,no,cellular,15,may,310,1,-1,0,NA,no
37,obrero,casado,secundaria,no,288.91,305.32,si,no,cellular,15,may,7,6,357,1,failure,no
45,admin,casado,secundaria,no,311.88,21.72,si,si,cellular,15,may,14,4,-1,0,NA,no
27,manager,soltero,terciaria,no,289.27,142.68,si,no,cellular,15,may,373,1,-1,0,NA,no
32,tecnico,soltero,terciaria,no,454.53,259.86,si,no,cellular,15,may,58,1,266,2,failure,no
30,obrero,casado,primaria,no,170.52,124.29,si,no,cellular,15,may,55,4,-1,0,NA,no
28,tecnico,soltero,secundaria,no,823.37,109.3,si,no,cellular,15,may,153,1,371,2,failure,no
50,obrero,casado,primaria,no,319.67,64.61,si,no,cellular,15,may,98,1,330,5,failure,no
44,obrero,casado,primaria,no,437.74,37.73,si,no,cellular,15,may,180,1,-1,0,NA,no
35,autoempleo,casado,primaria,no,765.32,71.05,si,no,cellular,15,may,192,1,347,3,failure,no
46,autoempleo,casado,secundaria,no,-715.27,89.63,si,si,cellular,15,may,68,1,-1,0,NA,no
