edad,trabajo,emarital,educacion,mora,ingresos,gastos,inversion,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
63,admin,casado,secundaria,no,48.85,210.17,1470.386239,si,no,cellular,31,ago,253,5,-1,0,NA,si
55,desempleado,casado,primaria,no,1277.42,121.12,361.3339616,no,no,cellular,31,ago,241,1,92,1,failure,no
36,admin,soltero,terciaria,no,431.47,12.79,2253.048041,no,si,cellular,31,ago,185,1,123,1,failure,si
61,hogar,casado,primaria,no,245.95,188.67,2257.532482,no,no,cellular,31,ago,443,2,186,3,failure,si
52,autoempleo,casado,terciaria,no,4120.58,11.41,836.9721402,no,no,cellular,31,ago,634,3,92,5,other,si
34,admin,soltero,terciaria,no,743.49,266.8,2360.392263,no,si,NA,31,ago,34,1,-1,0,NA,si
62,desempleado,casado,primaria,no,562.64,67.05,1397.074702,no,no,cellular,31,ago,298,2,300,1,other,no
31,tecnico,soltero,secundaria,no,78.79,5.43,2531.008917,no,no,NA,31,ago,27,1,-1,0,NA,no
60,manager,casado,terciaria,no,505.84,110.47,615.5967002,no,no,cellular,31,ago,415,5,186,3,other,si
28,manager,soltero,terciaria,no,1641.87,5.69,1227.520877,si,no,cellular,1,sep,222,2,-1,0,NA,si
69,tecnico,casado,secundaria,no,2714.04,156.95,3104.218865,no,no,cellular,1,sep,925,1,187,3,other,no
36,manager,soltero,terciaria,no,721.4,140.39,1505.100757,si,no,cellular,1,sep,161,1,457,2,failure,no
60,manager,casado,terciaria,no,381.09,26.47,526.9592566,no,no,cellular,1,sep,840,1,183,3,success,si
32,admin,casado,secundaria,no,274.48,154.82,2329.771253,no,no,cellular,1,sep,729,1,29,3,failure,si
34,manager,casado,terciaria,no,657.94,320.75,6946.32319,no,no,cellular,1,sep,300,1,44,3,other,si
34,manager,casado,terciaria,no,1444.29,42.98,1369.246684,si,no,cellular,1,sep,222,1,93,4,failure,no
31,servicios,soltero,secundaria,no,-145.21,23.48,302.043483,no,no,cellular,1,sep,481,1,579,1,failure,si
33,admin,casado,secundaria,no,472.39,2.69,996.8379655,si,no,telephone,1,sep,104,3,-1,0,NA,no
38,manager,soltero,terciaria,no,1758.07,116.82,876.925958,no,no,cellular,1,sep,222,1,-1,0,NA,no
28,obrero,soltero,secundaria,no,-17.48,276.09,110.5374948,si,no,cellular,1,sep,199,1,92,14,success,si
55,admin,casado,secundaria,no,8394.25,564.97,2412.582172,no,no,cellular,1,sep,193,1,92,1,success,si
65,retirado,casado,primaria,no,379.24,46.44,1348.93173,no,no,cellular,1,sep,400,1,-1,0,NA,si
22,estudiante,soltero,secundaria,no,618.66,76.35,788.6963099,no,no,cellular,1,sep,327,1,-1,0,NA,si
65,retirado,divorciado,primaria,no,1883.71,236.16,899.5488886,no,no,cellular,1,sep,191,2,92,7,failure,no
77,retirado,casado,primaria,no,1614.12,22.59,726.2345918,no,no,telephone,1,sep,663,1,208,2,other,no
37,manager,casado,terciaria,no,1183.22,29.12,196.9722394,no,no,cellular,1,sep,265,2,183,2,success,si
45,servicios,divorciado,primaria,no,573.9,0.77,905.6715697,no,no,telephone,1,sep,380,4,371,4,other,no
45,tecnico,casado,secundaria,no,875.91,233.64,1089.814951,no,no,cellular,1,sep,691,2,-1,0,NA,no
65,tecnico,casado,secundaria,no,2362.93,90.02,1468.36471,no,no,cellular,1,sep,95,2,-1,0,NA,no
29,obrero,casado,secundaria,no,3404.16,214.62,393.8728713,no,no,cellular,1,sep,367,1,91,4,failure,no
41,tecnico,casado,secundaria,no,106.16,313.92,356.8568157,si,no,telephone,1,sep,150,1,-1,0,NA,no
35,manager,soltero,terciaria,no,1097.03,167.41,1569.366425,no,si,cellular,1,sep,238,1,-1,0,NA,si
33,admin,soltero,terciaria,no,358.55,160.21,1176.841494,si,no,cellular,1,sep,293,2,92,3,success,si
75,retirado,casado,primaria,no,1480.16,87.56,1155.250545,no,no,cellular,1,sep,532,2,188,2,success,si
18,estudiante,soltero,NA,no,516.15,170.11,4528.594504,no,no,cellular,1,sep,425,1,-1,0,NA,no
59,manager,casado,terciaria,no,4709.27,185.28,946.6272532,no,no,telephone,1,sep,194,2,189,2,failure,no
22,servicios,soltero,secundaria,no,428.21,189.59,516.582169,no,no,telephone,1,sep,232,1,86,6,failure,no
30,autoempleo,casado,terciaria,no,889.25,170.84,2753.21878,si,no,NA,1,sep,20,1,478,2,other,no
28,servicios,casado,secundaria,no,62.77,147.59,228.064858,si,no,NA,2,sep,10,1,-1,0,NA,no
27,admin,soltero,secundaria,no,397.34,42.89,1339.560013,no,si,NA,2,sep,4,1,-1,0,NA,no
32,estudiante,soltero,secundaria,no,5881.65,345.47,897.7312076,no,no,cellular,2,sep,281,2,493,2,failure,no
48,NA,soltero,NA,no,1896.15,314.76,1029.67051,no,no,cellular,2,sep,1440,1,458,1,failure,si
33,empresario,soltero,terciaria,no,1710.75,87.68,135.7325236,si,no,cellular,2,sep,291,3,-1,0,NA,si
53,obrero,casado,secundaria,no,1875.24,3.1,1559.912631,si,no,cellular,2,sep,128,3,94,5,other,no
27,tecnico,soltero,terciaria,no,1155.16,328.12,704.5624816,no,no,cellular,2,sep,529,2,184,1,success,si
62,manager,casado,secundaria,no,1231.23,25.69,921.5220238,no,no,cellular,2,sep,236,1,290,3,other,si
63,NA,casado,secundaria,no,445.63,320.63,878.1045448,no,no,telephone,2,sep,173,1,182,7,failure,no
38,manager,casado,terciaria,no,697.52,51.3,586.0343452,no,no,cellular,2,sep,362,1,388,3,other,si
31,manager,soltero,terciaria,no,1788.22,94,575.1700073,no,no,cellular,2,sep,114,2,363,1,failure,no
35,tecnico,casado,secundaria,no,359.46,74.32,1004.218063,si,no,cellular,2,sep,97,6,79,11,failure,no
37,admin,soltero,terciaria,no,690.43,293.54,2611.659882,no,no,cellular,2,sep,238,1,464,2,failure,no
21,estudiante,soltero,secundaria,no,471.77,180.38,627.5599048,no,no,cellular,2,sep,115,3,-1,0,NA,no
22,estudiante,soltero,NA,no,610.73,192.06,776.4902983,no,no,cellular,2,sep,154,1,-1,0,NA,no
25,estudiante,soltero,secundaria,no,3032.29,132.81,247.9814225,no,no,cellular,2,sep,799,2,-1,0,NA,si
41,desempleado,soltero,terciaria,no,8034.29,44.86,1474.94255,no,no,cellular,2,sep,404,1,184,4,success,si
25,estudiante,soltero,secundaria,no,249.09,369.79,594.7037912,no,no,cellular,2,sep,382,1,183,3,success,si
25,tecnico,soltero,secundaria,no,1372.89,235.86,2667.329512,no,no,cellular,2,sep,206,7,94,2,other,no
48,manager,casado,terciaria,no,1267.2,229.3,1476.411639,no,no,cellular,3,sep,116,2,760,1,other,no
32,servicios,soltero,terciaria,no,697.46,35.3,4418.454048,no,no,cellular,3,sep,110,6,95,5,other,no
88,retirado,casado,primaria,no,724.78,52.37,809.2135494,no,no,telephone,3,sep,318,1,-1,0,NA,no
27,estudiante,soltero,terciaria,no,5223.86,125.31,1512.395796,si,no,cellular,3,sep,431,1,466,3,success,si
32,manager,casado,terciaria,no,6183.65,310.17,1848.590579,no,no,cellular,3,sep,251,3,36,11,success,no
40,tecnico,casado,terciaria,no,2714.21,17.56,2242.203921,si,no,cellular,3,sep,240,3,-1,0,NA,no
49,admin,soltero,terciaria,no,292.14,322.55,1480.756677,si,no,cellular,3,sep,252,2,93,2,success,si
39,servicios,soltero,secundaria,no,139.72,63.77,2839.70207,no,no,cellular,3,sep,213,1,185,1,success,si
35,admin,casado,secundaria,no,1255.48,73.67,597.1323922,no,no,cellular,3,sep,789,2,-1,0,NA,no
57,retirado,casado,primaria,no,2002.68,212.63,2536.278152,no,no,cellular,3,sep,126,1,185,7,success,no
70,retirado,divorciado,secundaria,no,6923.55,239.33,2932.921607,no,no,telephone,3,sep,228,1,182,4,failure,no
60,admin,casado,secundaria,no,13044.44,237.56,3055.030315,no,no,cellular,3,sep,177,2,182,1,success,no
43,tecnico,casado,secundaria,no,5017.77,244.6,1542.947517,si,no,cellular,3,sep,219,3,185,2,success,si
27,autoempleo,soltero,terciaria,no,637.48,113.18,1160.850681,no,no,telephone,3,sep,543,9,465,2,failure,no
55,NA,casado,primaria,no,239.33,93.13,202.848957,no,no,NA,4,sep,15,1,-1,0,NA,no
41,hogar,casado,primaria,no,460.71,197.49,1216.352778,no,si,NA,4,sep,9,1,-1,0,NA,no
32,tecnico,soltero,secundaria,no,356.53,102.97,936.6371032,si,no,NA,5,sep,13,1,656,7,other,no
22,estudiante,soltero,secundaria,no,314.97,170.96,675.3724793,no,no,NA,5,sep,11,1,-1,0,NA,no
51,tecnico,casado,secundaria,no,1047.96,25.82,922.9287982,no,no,cellular,6,sep,114,2,-1,0,NA,no
38,manager,soltero,terciaria,no,1094.96,197.72,335.2432242,si,no,cellular,6,sep,387,2,188,3,success,no
52,manager,casado,NA,no,1774.72,199.48,1098.584109,no,no,NA,6,sep,310,1,75,4,failure,si
83,hogar,casado,primaria,no,2239.36,119.45,1788.906347,no,no,cellular,6,sep,109,3,276,8,other,no
48,manager,casado,terciaria,no,85.1,81.13,992.1484124,si,no,cellular,6,sep,194,2,125,6,failure,si
29,desempleado,soltero,NA,no,1643.53,23.17,1370.841487,no,no,cellular,6,sep,245,1,-1,0,NA,si
32,empresario,casado,secundaria,no,469.96,326.64,2186.251796,no,no,cellular,6,sep,440,1,280,1,failure,si
43,admin,soltero,secundaria,no,1752.7,73.16,918.9266841,si,no,cellular,6,sep,369,3,504,5,other,si
39,admin,casado,secundaria,no,250.62,173.52,3178.778193,no,no,NA,6,sep,36,1,-1,0,NA,no
65,admin,casado,secundaria,no,1043.76,179.51,1395.072295,no,no,cellular,6,sep,255,1,96,1,success,si
72,retirado,casado,secundaria,no,2070.6,245.35,905.8092106,no,no,cellular,6,sep,312,1,-1,0,NA,si
61,admin,divorciado,secundaria,no,4593.64,235.54,904.9011694,no,no,cellular,6,sep,145,1,391,11,other,no
33,obrero,soltero,secundaria,no,377.62,23.7,424.8214436,no,no,cellular,6,sep,224,1,145,2,other,si
34,tecnico,casado,secundaria,no,455.19,23.29,744.3241458,si,no,cellular,6,sep,127,2,831,1,other,no
33,tecnico,casado,terciaria,no,1188.66,55.76,808.6519236,si,no,NA,6,sep,11,1,490,5,other,no
34,admin,casado,terciaria,no,1687.34,140.97,834.5789254,si,si,cellular,6,sep,136,1,521,2,failure,no
84,retirado,divorciado,primaria,no,1765.09,306.71,1395.140703,no,no,telephone,6,sep,113,5,97,3,other,no
26,tecnico,soltero,secundaria,no,1206.21,210.56,2739.10759,si,no,cellular,6,sep,415,1,297,3,other,si
37,servicios,casado,secundaria,no,110.85,21.28,1358.475591,si,no,cellular,6,sep,908,1,185,9,success,si
52,manager,casado,terciaria,no,2699.58,25.4,2934.430258,no,no,cellular,6,sep,313,1,108,8,success,no
38,empresario,casado,terciaria,no,1731.95,258.67,3466.066627,no,si,cellular,6,sep,218,2,432,3,success,no
33,admin,casado,secundaria,no,692.71,229.86,2000.555135,no,no,NA,6,sep,35,1,-1,0,NA,no
33,admin,casado,secundaria,no,692.32,108.71,2218.445814,no,no,cellular,6,sep,250,3,-1,0,NA,si
32,tecnico,soltero,secundaria,no,1156.41,13.66,145.2979396,no,no,cellular,6,sep,125,2,-1,0,NA,no
38,manager,casado,terciaria,no,14409.77,615.23,2780.326164,no,no,NA,6,sep,8,1,-1,0,NA,no
26,admin,soltero,terciaria,no,840.75,193.08,1621.295004,si,no,cellular,6,sep,164,2,186,7,success,no
53,admin,casado,secundaria,no,96.81,2.2,5884.869623,no,no,telephone,6,sep,353,1,655,5,failure,no
34,desempleado,soltero,NA,no,600.05,84.21,3303.443878,no,no,cellular,6,sep,791,3,-1,0,NA,no
27,manager,soltero,terciaria,no,644.37,229.86,1251.328625,no,no,cellular,7,sep,667,1,221,3,failure,no
45,NA,casado,terciaria,no,512.64,104.55,241.1051934,no,no,cellular,7,sep,314,1,-1,0,NA,si
27,servicios,soltero,secundaria,no,120.56,143.26,323.3134512,no,no,NA,7,sep,11,1,-1,0,NA,no
65,retirado,casado,secundaria,no,1297.77,47,3559.439811,no,no,cellular,7,sep,127,1,186,2,failure,no
37,manager,casado,terciaria,no,6835.04,426.91,1670.386331,no,no,cellular,7,sep,337,1,186,1,success,si
31,tecnico,casado,terciaria,no,3279.91,163.01,348.1751579,si,no,cellular,7,sep,179,1,186,2,failure,no
28,manager,soltero,terciaria,no,951.52,95.24,2356.58556,si,no,cellular,7,sep,201,1,-1,0,NA,si
36,admin,casado,secundaria,no,289.28,54.99,1066.297419,si,si,cellular,7,sep,120,3,-1,0,NA,no
26,desempleado,soltero,secundaria,no,70.63,159.73,739.1834424,no,no,NA,7,sep,8,1,-1,0,NA,no
43,manager,divorciado,terciaria,no,2351.29,17.21,873.5654212,no,no,cellular,7,sep,332,5,-1,0,NA,no
61,retirado,casado,primaria,no,99.82,95.66,1101.243837,no,no,cellular,7,sep,288,3,-1,0,NA,si
32,obrero,casado,primaria,no,1732.11,65.04,2139.815645,no,no,cellular,7,sep,492,3,102,5,other,si
51,manager,soltero,terciaria,no,289.26,107.83,1573.480821,si,no,cellular,8,sep,638,1,427,3,success,si
38,admin,casado,secundaria,no,84.01,174.45,838.5171489,si,no,cellular,8,sep,210,1,92,3,success,si
31,tecnico,casado,terciaria,no,1621.63,89.94,1754.22882,si,no,cellular,8,sep,213,4,184,5,success,no
46,admin,casado,secundaria,no,99.29,51.17,1339.343365,si,no,cellular,8,sep,149,2,187,1,failure,no
34,manager,divorciado,terciaria,no,2315.71,17.57,674.4077077,no,no,cellular,8,sep,220,2,184,3,success,si
52,manager,casado,terciaria,no,1037.95,23.84,3091.72994,no,no,cellular,8,sep,127,1,370,4,failure,no
60,desempleado,casado,secundaria,no,1044.16,127.54,406.5748221,no,no,cellular,8,sep,246,1,184,3,success,si
23,estudiante,soltero,terciaria,no,586.2,6.64,1193.107502,no,no,cellular,8,sep,210,1,92,1,failure,no
24,estudiante,soltero,secundaria,no,746.33,108.52,1731.072059,no,no,cellular,8,sep,630,1,-1,0,NA,si
77,retirado,casado,primaria,no,1506.07,85.34,485.2808648,no,no,telephone,8,sep,160,4,-1,0,NA,no
36,manager,casado,terciaria,no,2229.07,218.52,2065.200974,no,no,cellular,8,sep,708,2,183,5,success,si
37,obrero,soltero,secundaria,no,360.76,58.5,4181.11381,no,no,NA,8,sep,9,1,-1,0,NA,no
46,estudiante,soltero,NA,no,1579.33,263.79,471.6688753,no,no,cellular,8,sep,358,3,184,1,success,si
80,retirado,casado,secundaria,no,8396.99,516.26,1348.211683,no,no,telephone,8,sep,606,3,91,13,success,si
37,manager,soltero,terciaria,no,788.17,171.93,739.038514,no,no,cellular,8,sep,1081,2,-1,0,NA,si
25,estudiante,soltero,terciaria,no,49.08,132.8,2481.91302,no,no,cellular,8,sep,127,2,-1,0,NA,no
33,obrero,casado,secundaria,no,1024.51,27.29,2029.137849,no,no,NA,8,sep,9,1,-1,0,NA,no
64,NA,casado,NA,no,2891.12,134.76,1227.094818,no,no,telephone,9,sep,378,4,-1,0,NA,no
45,manager,casado,terciaria,no,716.19,290.54,234.472674,no,no,cellular,9,sep,405,3,-1,0,NA,no
39,manager,casado,terciaria,no,559.68,143.42,1588.795505,no,no,cellular,9,sep,216,1,183,5,success,si
62,retirado,casado,secundaria,no,2856.3,139.56,526.7990303,si,si,cellular,9,sep,261,1,183,1,success,si
84,retirado,casado,terciaria,no,4814.5,253.23,1943.6012,no,no,telephone,9,sep,1405,1,92,3,failure,si
24,estudiante,soltero,terciaria,no,911.59,44.76,339.8237444,no,no,cellular,9,sep,679,1,-1,0,NA,si
37,desempleado,casado,secundaria,no,2056.88,260.68,290.6139118,no,no,cellular,9,sep,404,1,182,1,success,si
24,estudiante,soltero,secundaria,no,188.1,53.35,1215.629129,no,no,cellular,9,sep,430,4,-1,0,NA,si
28,manager,casado,terciaria,no,65.75,108.39,373.3952869,si,no,cellular,9,sep,202,1,-1,0,NA,si
31,manager,casado,terciaria,no,944.76,35.94,2973.988742,no,no,cellular,9,sep,209,1,92,8,success,si
75,retirado,divorciado,primaria,no,1977.18,160.15,2459.3802,no,no,cellular,9,sep,761,1,93,5,other,no
40,manager,casado,terciaria,no,4734.57,100.01,2897.37485,no,no,cellular,9,sep,263,1,-1,0,NA,no
33,desempleado,soltero,secundaria,no,2143.32,1.36,2724.262611,no,si,cellular,9,sep,305,1,749,2,failure,si
33,admin,soltero,secundaria,no,638.56,36.03,529.6582847,si,no,cellular,9,sep,204,1,365,1,success,si
64,retirado,casado,primaria,no,92.93,36.61,2636.114866,no,no,cellular,9,sep,167,3,92,1,success,si
48,tecnico,casado,primaria,no,320.85,39.34,440.3667365,no,no,cellular,9,sep,386,2,191,3,success,si
28,admin,casado,secundaria,no,1666.46,56.39,3075.320029,no,no,NA,9,sep,1,1,254,4,success,no
28,admin,casado,secundaria,no,1651.59,243.36,572.5773973,no,no,cellular,9,sep,268,1,254,4,success,si
28,estudiante,soltero,terciaria,no,5792.28,120.97,1174.916559,no,no,cellular,10,sep,1042,5,200,3,failure,si
65,desempleado,divorciado,secundaria,no,628.05,16.7,4654.635187,no,no,cellular,10,sep,110,4,186,1,success,no
69,retirado,casado,NA,no,487,226.3,3508.154898,no,no,telephone,10,sep,211,2,185,2,success,si
28,manager,soltero,terciaria,no,236.27,363.84,1068.18629,no,no,cellular,10,sep,255,1,93,2,success,si
39,tecnico,soltero,secundaria,no,335.7,97.78,1849.374311,no,no,cellular,10,sep,315,6,394,1,failure,no
24,admin,soltero,secundaria,no,241.54,185.14,357.2215185,no,no,cellular,10,sep,256,2,-1,0,NA,si
51,hogar,divorciado,primaria,no,232.09,240.49,1356.324126,no,no,NA,13,sep,69,1,-1,0,NA,no
83,retirado,divorciado,primaria,no,4628.47,126.02,370.7187162,no,no,cellular,13,sep,175,2,-1,0,NA,no
39,manager,casado,terciaria,no,615.98,282.98,846.2860599,no,no,cellular,13,sep,303,2,-1,0,NA,no
52,desempleado,casado,secundaria,no,1457.2,163.03,537.7532442,no,no,cellular,13,sep,218,3,187,3,success,si
37,servicios,soltero,terciaria,no,1246.77,284.13,2922.576492,no,no,cellular,13,sep,323,9,199,4,other,si
47,tecnico,casado,secundaria,no,1828.45,173.87,966.6718916,si,no,cellular,13,sep,502,1,490,1,failure,no
25,estudiante,soltero,secundaria,no,476.2,58.04,596.0987581,no,no,cellular,13,sep,273,3,199,4,failure,si
31,manager,soltero,terciaria,no,211.47,36.77,2118.399387,no,no,cellular,13,sep,81,3,96,5,success,no
33,servicios,casado,secundaria,no,2444.72,384.57,678.7790329,no,no,NA,13,sep,5,1,-1,0,NA,no
30,tecnico,soltero,secundaria,no,244.89,263.26,3401.266383,no,no,NA,14,sep,9,1,-1,0,NA,no
22,estudiante,soltero,secundaria,no,281.85,184.24,1512.385832,no,no,NA,14,sep,5,1,-1,0,NA,no
62,admin,casado,secundaria,no,4697.33,200.38,856.5962586,no,no,cellular,14,sep,706,1,186,1,success,no
58,manager,casado,terciaria,no,69.18,13.04,484.6433016,no,no,cellular,14,sep,358,2,-1,0,NA,si
67,retirado,casado,NA,no,2619.96,94.43,253.3310581,no,no,telephone,14,sep,279,3,92,9,success,si
72,admin,casado,primaria,no,2377.42,389.27,974.7928598,no,no,cellular,14,sep,221,2,64,12,failure,si
62,retirado,casado,terciaria,no,2655.11,380.85,2419.722162,si,no,cellular,14,sep,211,1,216,7,success,si
42,manager,soltero,secundaria,no,949.92,8.5,134.3085775,si,no,NA,14,sep,6,1,524,7,other,no
41,admin,casado,secundaria,no,3208.34,7.69,4739.02483,no,no,cellular,14,sep,409,1,398,1,failure,si
28,manager,soltero,terciaria,no,1803.96,52.56,1459.08166,no,no,cellular,14,sep,230,1,91,4,success,si
43,obrero,casado,secundaria,no,501.33,107.84,1141.790957,si,no,NA,14,sep,6,1,838,3,other,no
68,retirado,divorciado,primaria,no,2115.67,102.98,1112.974421,no,no,cellular,14,sep,404,2,91,4,success,si
30,manager,soltero,terciaria,no,13830.66,700.76,2677.708038,no,no,cellular,14,sep,380,1,-1,0,NA,no
75,retirado,casado,primaria,no,1827.49,26.47,2176.200833,no,no,telephone,14,sep,808,1,187,4,failure,si
24,estudiante,soltero,NA,no,453.53,206.12,3776.754189,no,no,cellular,14,sep,407,2,92,2,success,no
21,estudiante,soltero,NA,no,1556.93,67.89,489.0099633,no,no,cellular,14,sep,340,1,-1,0,NA,si
74,retirado,casado,terciaria,no,1877.05,21.13,1192.035029,no,no,cellular,15,sep,251,2,184,3,success,si
40,empresario,casado,terciaria,no,3658.15,15.37,506.7103063,no,no,cellular,15,sep,506,3,-1,0,NA,si
35,obrero,casado,secundaria,no,323.5,94.56,1152.15952,no,no,cellular,15,sep,331,1,75,6,failure,si
88,retirado,casado,secundaria,no,482.98,13.74,1091.587074,no,no,telephone,15,sep,161,1,274,1,failure,no
49,manager,casado,terciaria,no,1157.1,327.71,803.9441111,si,si,cellular,15,sep,316,1,246,4,success,si
39,manager,casado,NA,no,136.58,78.58,1682.69985,no,no,cellular,15,sep,200,1,183,1,success,si
63,admin,divorciado,secundaria,no,4723.82,373.8,988.2815687,no,no,cellular,15,sep,953,2,-1,0,NA,si
38,manager,casado,terciaria,no,1552.82,78.02,1614.256147,no,no,cellular,15,sep,385,3,769,2,failure,si
43,obrero,casado,primaria,no,495.72,352.34,602.1636794,si,no,NA,15,sep,173,1,-1,0,NA,no
72,retirado,casado,terciaria,no,3594.73,125.47,473.9940867,no,no,telephone,15,sep,511,3,184,7,success,si
24,estudiante,soltero,secundaria,no,8268.42,540.51,1848.044687,no,no,cellular,15,sep,216,1,-1,0,NA,si
31,manager,soltero,terciaria,no,3413.3,252.53,401.2555024,no,no,cellular,15,sep,213,2,469,3,success,si
30,tecnico,soltero,terciaria,no,69.47,55.94,909.2705306,no,no,cellular,15,sep,214,2,-1,0,NA,no
32,estudiante,soltero,NA,no,30.39,190.55,541.1746577,no,no,NA,15,sep,7,1,-1,0,NA,no
24,desempleado,soltero,secundaria,no,180.24,30.54,721.9870434,no,no,NA,15,sep,51,1,-1,0,NA,no
74,retirado,divorciado,primaria,no,2395.83,14.43,5182.113309,no,no,telephone,16,sep,251,2,535,2,success,no
33,obrero,soltero,primaria,no,688.32,328.26,2825.095499,no,no,telephone,16,sep,390,2,-1,0,NA,si
36,tecnico,casado,terciaria,no,431.24,9.92,585.4097864,no,no,cellular,16,sep,173,1,-1,0,NA,si
49,tecnico,casado,terciaria,no,1173.98,84.15,646.4663155,no,no,cellular,16,sep,225,1,91,1,success,si
29,manager,casado,terciaria,no,317.98,60.3,752.8325703,no,no,cellular,16,sep,143,2,587,3,failure,si
39,admin,divorciado,secundaria,no,207.03,54.57,4119.48253,no,no,cellular,16,sep,574,3,-1,0,NA,si
75,retirado,divorciado,primaria,no,920.62,167.72,369.2900707,no,no,cellular,16,sep,228,1,185,1,failure,no
78,retirado,divorciado,primaria,no,631.7,162.53,1422.817763,no,no,cellular,16,sep,193,1,-1,0,NA,si
61,hogar,casado,primaria,no,2636.47,60.62,984.5451907,no,no,cellular,16,sep,270,3,202,7,other,si
60,retirado,casado,secundaria,no,1071.6,65.74,2955.460429,no,no,cellular,16,sep,303,1,792,1,failure,si
35,manager,casado,NA,no,2420.13,93.5,5962.259859,si,si,cellular,16,sep,319,1,-1,0,NA,si
